delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.0066318511962890625,0.9943884870210147,0.0030728586035458803,-0.10574542269081967,-0.002859340804418673,0.999993556061475,0.0021707154788321243,0.10575141157555151,-0.0018561722787686123,0.9943908655927255
0.0064945220947265625,-0.06614143521666907,0.9543343173875223,0.29132682884343325,0.9283014617133354,0.16591723888252077,-0.3327579691344527,-0.3658984923832893,0.24843003139333297,-0.8968839461009119
0.006468772888183594,0.3462674067933536,0.7458977606234993,0.5689775159788435,-0.32463270398700445,0.6642973872180955,-0.6732923501995975,-0.8801775335094006,0.04843048659739615,0.47216734054066817
0.006674528121948242,-0.33279106098663885,-0.04746797585674242,-0.9418051289919007,0.2553940253437592,0.9568696017094969,-0.13847186408444043,0.9077576777676399,-0.2866136015480985,-0.30631461254979225
0.006490230560302734,-0.15181173748171747,0.9833726962615016,0.09965609168619084,0.621884159120444,0.016662426607780743,0.782931961395496,0.7682534015530554,0.18083280616891587,-0.6140734542505766
0.006450653076171875,0.13650523007491092,-0.07035446453664236,-0.9881379314053065,-0.9876817520956342,-0.08668571147079182,-0.13027027291021062,-0.07649234431950533,0.9937483769780784,-0.08132087378982887
0.006451606750488281,0.8636212532124352,0.43615177595830407,0.25284374488644196,-0.45843132430810557,0.8880829521281763,0.033902669989541105,-0.20975950966022822,-0.14519055915492748,0.9669129483254323
0.0062541961669921875,-0.03448776987356761,-0.6503274266122748,-0.7588707610160008,-0.006219343938296346,0.7594474194900528,-0.6505389587033794,0.9993857681046519,-0.017715959634077252,-0.030236257773056614
0.00665736198425293,-0.8805939945024558,0.23304575150072576,-0.41260622214609277,0.22906812515038155,0.9715673511409136,0.059872165796118086,0.4148276881866711,-0.041791864094470374,-0.9089397280398802
0.006235361099243164,-0.13448222250472464,0.6885984025630733,-0.7125635212511046,0.45479994956593844,0.6817743356863882,0.5730102626255518,0.8803814728315275,-0.24701415989162975,-0.40486104666665923
0.006499528884887695,0.8458548155232257,-0.43304289119530626,-0.3114538255365954,0.4453661414826851,0.8946864064063155,-0.034427230684127015,0.2935619714421382,-0.10959054966995707,0.9496374467901114
0.006546735763549805,-0.5931389861183847,-0.2786153094528913,0.7553539915065812,-0.23584685628957677,0.9571825236148096,0.16786267263661753,-0.7697807502950293,-0.07858196882780519,-0.6334528164357369
0.006241321563720703,-0.30242336173146367,0.06433366682904694,0.9510001522562284,-0.401074826476926,0.8965060141287523,-0.18819125962031547,-0.8646843897316199,-0.4383356544285515,-0.24532174834520795
0.006196737289428711,0.7264325089597369,0.5351689305238254,-0.4311496558370964,-0.5302463152301303,0.8355670927848527,0.14375840371936002,0.4371894956552947,0.12418473842245774,0.8907544530518019
0.006196022033691406,0.11715697426326636,0.0911446940795476,-0.9889220839492979,-0.7930499979422566,-0.5908028325563117,-0.14840388743973487,-0.5977841952956461,0.8016512070623885,0.003065627203768138
0.006043910980224609,-0.17550128775667737,0.9200665574396456,-0.35025252015782465,-0.9843796301010487,-0.158942068443457,0.07572425450962232,0.0140014941299335,0.3580711504157726,0.9335893151713202
0.0060651302337646484,0.8452180428745886,-0.21302322297918583,0.49013015258277076,0.22244682381854688,0.9741329701829752,0.03977897655213395,-0.4859257871036383,0.0754059869907883,0.8707411019089741
0.006057024002075195,-0.6411924429223498,-0.16971280243195735,0.7483781235645258,-0.26256775032113877,0.9648939678712459,-0.006148760605132271,-0.7210620137204327,-0.20044249912724224,-0.6632438291556584
0.006044864654541016,0.019525979552486507,-0.5081661010242674,0.8610377168813862,-0.7674444677957593,-0.55959675470637,-0.31285853188267465,0.6408180123656011,-0.654689763087749,-0.4009159377424493
0.006055116653442383,0.9833496660224751,0.13364532547739674,0.1231355404078266,-0.0682849888215994,0.8996880117926753,-0.43115964762275355,-0.16840604096979672,0.4155723864919127,0.8938338754770349
0.006142854690551758,0.21309837778505022,0.4075599170450541,0.8879662129853865,-0.0836159700921598,0.9131147687369819,-0.39903607438420285,-0.9734461725904145,0.010785783821153791,0.22866179378382454
0.006108283996582031,0.5328515672119964,0.5868330429062416,0.6096689159479269,0.37210407890322506,-0.8095677535347727,0.4540248967845748,0.7600051064192278,-0.015067587400194577,-0.6497424151359028
0.006091594696044922,-0.011435248262032455,-0.9389013736026872,0.34399628739882177,0.033165230896974034,-0.3441856327891104,-0.9383156812294623,0.9993844618347516,0.0006788435362667564,0.03507472900418742
0.006116151809692383,0.1006702400455301,0.9882075756841364,0.11537456448306614,-0.9198279504840526,0.13664053637617593,-0.3677579439347818,-0.3791860285895071,-0.06910246869188381,0.9227365845912932
0.006049394607543945,-0.3496363395307199,0.2513123755084541,0.9025500096924585,0.7734771508599527,0.6210292384799002,0.12671141247198403,-0.5286657991369682,0.7424047244390172,-0.4115187698677884
0.006053447723388672,0.47564077118921905,-0.8189295783087127,-0.3211233447659001,-0.1064012194960569,-0.4159446063789512,0.9031438783017972,-0.8731807586475305,-0.3954041352785445,-0.28497531916351915
0.0060694217681884766,0.010768494953768325,0.9688106794887796,0.24756798424860943,-0.310812666808336,0.23856139263238274,-0.9200456228344268,-0.9504101881124386,-0.06703975875394524,0.30368757807702945
0.006051301956176758,0.7412965196014989,0.3275388409923347,-0.5858308439030013,0.15690082767247554,-0.93322337339248,-0.3232278849815592,-0.6525807232077858,0.1476903618905377,-0.7431863539531961
0.006144285202026367,-0.3212677073324181,-0.08711179730883105,-0.9429732737437455,0.8161467473630435,0.47957048429601973,-0.3223610357360292,0.4803035987727931,-0.8731687611004565,-0.08297449996352849
0.0060808658599853516,0.645913950597654,-0.5291800533520244,-0.5502396201271587,0.19608548531109943,-0.5815810853490986,0.7895023265415215,-0.7377978387564185,-0.617844569692502,-0.2718868088522224
0.0060880184173583984,0.3459624352813338,-0.4472375538519873,-0.8247960740684328,0.08742759923253551,-0.8598892886779291,0.5029381931305281,-0.9341661566694889,-0.24610766270365492,-0.2583884867634391
0.006052494049072266,0.013331542817856408,-0.6135878233627455,-0.7895139346376756,-0.04313939039996236,-0.789201866580619,0.6126168515324946,-0.998980111394624,0.02589202206539922,-0.036991083132960345
0.006054401397705078,-0.6265126061278179,-0.5052047782013336,-0.5935066018550014,-0.197523341381557,-0.6337060039405276,0.7479313004408847,-0.7539671637229267,0.5858197953741999,0.2972350641753694
0.006048679351806641,0.3433046905437632,-0.6421229844347605,0.6854341414835181,-0.01948994115590333,0.7247600468455437,0.6887256468944544,-0.9390218483317576,-0.24980181616041464,0.23629858441930623
0.0060596466064453125,-0.7429931888312402,0.5607366273394162,-0.365425171697848,-0.5219981532738884,-0.8272014778586596,-0.20797991010455688,-0.4189021954215985,0.03622360816465087,0.9073085477843239
0.006036520004272461,0.3980382971608911,0.8942277831477815,0.20474908019295832,-0.6782787829206722,0.13660161810400226,0.7219957690811075,0.6176596203678121,-0.42625892339981886,0.6609084078668674
0.006120204925537109,0.6757820374798338,-0.4671725548998037,-0.5701477367910833,0.6017536256565423,0.7963713598735889,0.06070610498373741,0.4256891023138958,-0.3841125630872812,0.8192962388841468
0.006018400192260742,0.21596608564003983,-0.3926709943479382,-0.893962046202813,0.36228571501922563,0.8824380175468601,-0.30008699718744236,0.9067015553898248,-0.2590610649745906,0.33283577642420525
0.006420135498046875,0.9086070845157992,0.39432221029612735,-0.13763415431816362,-0.37147598590189657,0.9136266224516277,0.16520286512601629,0.1908893864674337,-0.09897671046669282,0.9766088535945592
0.006155490875244141,-0.15676751774370704,0.08263175015691858,-0.9841727181986305,-0.022980172216611458,0.9959188646263715,0.08727844388057225,0.987368146673454,0.0362988835547859,-0.15422883643244126
0.00621485710144043,0.07354918157835316,0.9925306897478294,-0.09733112450728343,-0.8010654738996908,0.0006625478331472211,-0.5985763673552712,-0.5940409282322374,0.12199340530974068,0.7951307971937165
0.006124258041381836,-0.1989544380692525,-0.6749139840795774,0.7105689591210553,0.30154304366439894,-0.7320467480054093,-0.6108840737425679,0.932463899778516,0.09272902904989848,0.3491595663608613
0.006096601486206055,0.4521130919574494,-0.8632599987922525,0.2244458210033666,-0.4844674467002228,-0.4489425666201207,-0.7508274535233146,0.7489225895701381,0.23072222771492765,-0.6211941793592559
0.0060787200927734375,-0.017085080868717694,0.9103158611988613,0.4135615224624807,0.060629227703055046,-0.41191752485726857,0.909201874978045,0.9980141265332072,0.04060770327458951,-0.048154103406899955
0.006048440933227539,0.544731221160583,0.6532386090339236,-0.5258775678428627,-0.47941970277046037,0.7570813901838276,0.4438293785147694,0.6880586059983433,0.010348347923584852,0.7255813299740209
